Vardas         Pavarde        ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas906      Pavarde906     1     4     9     5     6     4     4     2     3     10    9     2     4     2     3     2     
Vardas907      Pavarde907     7     4     8     8     6     6     9     10    6     10    8     8     8     5     6     2     
Vardas908      Pavarde908     7     8     10    8     3     5     2     4     1     9     3     1     7     10    9     8     
Vardas909      Pavarde909     1     10    1     7     7     7     1     8     6     8     2     5     4     10    9     1     
Vardas910      Pavarde910     9     6     5     5     4     10    9     4     7     4     4     6     10    2     2     3     
Vardas911      Pavarde911     9     8     8     6     4     7     2     2     5     2     4     10    9     9     7     3     
Vardas912      Pavarde912     2     9     4     8     9     5     1     4     6     3     4     2     8     5     6     5     
Vardas913      Pavarde913     1     9     6     2     10    3     8     2     10    10    6     9     6     5     2     4     
Vardas914      Pavarde914     3     6     4     8     1     2     4     7     10    9     9     7     8     8     2     4     
Vardas915      Pavarde915     3     8     7     7     10    8     3     1     8     9     8     4     9     4     5     6     
Vardas916      Pavarde916     3     5     8     8     6     5     2     7     4     7     10    7     5     1     3     7     
Vardas917      Pavarde917     8     1     1     1     6     4     7     3     10    3     5     4     7     2     7     4     
Vardas918      Pavarde918     9     5     6     1     9     6     10    6     6     3     3     2     4     1     3     8     
Vardas919      Pavarde919     2     1     3     3     9     6     7     4     9     2     9     1     7     10    7     6     
Vardas920      Pavarde920     8     6     5     9     6     6     2     1     10    2     7     5     6     2     4     3     
Vardas921      Pavarde921     10    5     5     3     9     7     1     3     1     6     2     1     2     3     10    6     
Vardas922      Pavarde922     7     3     5     6     7     8     3     2     4     3     9     3     6     1     6     8     
Vardas923      Pavarde923     9     2     6     5     7     7     7     2     1     2     6     2     8     1     2     7     
Vardas924      Pavarde924     1     1     2     5     2     3     5     7     6     4     9     4     4     2     3     6     
Vardas925      Pavarde925     4     10    5     6     9     6     1     6     2     7     5     9     1     8     6     8     
Vardas926      Pavarde926     4     2     6     1     6     7     7     1     5     4     5     8     1     2     10    6     
Vardas927      Pavarde927     10    7     8     1     6     1     3     9     3     4     5     7     9     7     1     5     
Vardas928      Pavarde928     7     7     3     9     7     4     7     6     8     6     1     4     7     6     3     2     
Vardas929      Pavarde929     6     2     7     10    3     5     7     1     1     1     4     8     6     8     9     4     
Vardas930      Pavarde930     7     1     9     1     1     3     6     10    2     2     9     10    10    10    8     6     
Vardas931      Pavarde931     9     8     7     7     9     1     3     1     3     8     2     4     1     9     9     3     
Vardas932      Pavarde932     3     2     7     3     2     1     2     8     9     3     6     10    7     7     5     10    
Vardas933      Pavarde933     7     4     10    4     3     2     9     1     8     2     9     5     6     4     3     10    
Vardas934      Pavarde934     6     2     1     9     1     9     2     8     6     6     4     9     7     4     6     3     
Vardas935      Pavarde935     9     6     1     3     7     8     9     3     7     8     10    8     8     8     5     8     
Vardas936      Pavarde936     5     5     6     7     7     1     6     3     4     5     9     3     4     2     3     3     
Vardas937      Pavarde937     5     5     8     4     6     5     2     6     7     4     5     5     7     2     3     10    
Vardas938      Pavarde938     9     3     3     1     5     3     3     2     6     6     1     8     4     1     10    10    
Vardas939      Pavarde939     7     10    2     9     6     8     6     5     4     5     2     8     7     6     1     4     
Vardas940      Pavarde940     7     2     8     9     10    9     1     4     3     10    10    9     8     9     3     9     
Vardas941      Pavarde941     6     3     1     3     9     4     3     10    5     6     5     10    7     8     2     6     
Vardas942      Pavarde942     4     10    9     4     2     9     8     3     7     4     2     6     4     3     6     9     
Vardas943      Pavarde943     3     6     7     5     4     7     5     7     3     1     6     8     10    10    10    6     
Vardas944      Pavarde944     6     3     10    7     5     9     4     8     5     9     5     9     9     6     2     2     
Vardas945      Pavarde945     2     6     7     8     10    10    8     4     1     7     5     6     2     7     4     3     
Vardas946      Pavarde946     8     7     3     10    2     7     5     6     7     6     5     3     8     10    7     6     
Vardas947      Pavarde947     7     4     1     8     6     2     2     7     6     3     2     6     1     9     3     6     
Vardas948      Pavarde948     7     6     7     5     3     5     9     7     8     7     10    7     8     6     6     8     
Vardas949      Pavarde949     1     9     6     6     9     1     1     9     8     7     10    7     6     4     3     7     
Vardas950      Pavarde950     2     10    6     7     5     5     8     7     8     4     4     7     2     9     2     2     
Vardas951      Pavarde951     10    5     4     4     9     1     10    5     8     7     7     3     5     9     2     4     
Vardas952      Pavarde952     6     7     1     6     9     8     3     9     2     6     8     7     5     5     9     8     
Vardas953      Pavarde953     1     4     4     10    4     9     9     7     4     6     5     8     9     5     6     9     
Vardas954      Pavarde954     1     6     2     8     2     9     8     9     3     8     2     6     6     5     5     4     
Vardas955      Pavarde955     7     2     6     5     7     3     2     1     9     2     6     10    7     8     7     10    
Vardas956      Pavarde956     8     8     4     2     1     3     9     9     5     2     10    2     1     4     5     1     
Vardas957      Pavarde957     7     5     2     5     6     1     1     1     9     5     8     4     8     4     6     2     
Vardas958      Pavarde958     3     8     7     10    9     4     10    6     3     3     10    5     7     4     1     2     
Vardas959      Pavarde959     2     7     8     4     6     3     10    10    3     3     1     7     7     2     2     2     
Vardas960      Pavarde960     9     2     7     8     7     3     1     3     5     6     4     3     4     8     4     9     
Vardas961      Pavarde961     7     10    10    2     8     10    9     7     6     5     9     7     5     7     5     6     
Vardas962      Pavarde962     10    2     3     5     1     8     2     1     4     3     7     7     1     7     4     10    
Vardas963      Pavarde963     9     2     5     4     5     6     2     6     1     9     6     10    3     4     8     4     
Vardas964      Pavarde964     5     1     1     3     2     3     5     5     2     5     2     7     8     1     10    3     
Vardas965      Pavarde965     8     9     4     7     4     2     1     5     9     2     8     4     1     10    9     5     
Vardas966      Pavarde966     7     6     10    1     5     4     10    4     6     7     7     3     9     2     4     5     
Vardas967      Pavarde967     5     8     5     3     7     3     8     8     8     9     2     8     8     5     8     9     
Vardas968      Pavarde968     1     1     5     1     5     4     8     3     3     9     9     3     2     9     6     4     
Vardas969      Pavarde969     4     10    1     4     9     8     4     10    3     1     6     7     1     7     3     4     
Vardas970      Pavarde970     2     3     6     1     9     9     7     9     4     1     8     1     8     5     2     8     
Vardas971      Pavarde971     3     6     6     4     8     9     3     1     6     6     2     6     7     9     1     3     
Vardas972      Pavarde972     4     3     10    6     10    1     9     9     10    6     6     8     5     3     5     2     
Vardas973      Pavarde973     7     4     8     6     2     8     3     9     6     6     2     4     1     4     10    10    
Vardas974      Pavarde974     4     9     10    2     5     1     2     9     10    1     5     5     4     5     7     1     
Vardas975      Pavarde975     5     10    9     5     6     3     10    7     5     2     10    10    2     1     9     10    
Vardas976      Pavarde976     9     2     9     6     2     4     10    3     10    5     1     3     8     9     9     9     
Vardas977      Pavarde977     1     7     3     7     1     2     4     8     10    3     8     9     9     6     6     9     
Vardas978      Pavarde978     2     1     10    8     2     2     9     9     9     1     8     4     5     3     10    8     
Vardas979      Pavarde979     9     8     7     4     4     9     3     6     10    4     6     10    8     7     6     7     
Vardas980      Pavarde980     8     6     9     2     7     2     9     4     1     3     5     2     1     10    4     5     
Vardas981      Pavarde981     4     4     1     2     8     8     5     3     3     7     3     2     2     8     1     1     
Vardas982      Pavarde982     2     4     5     5     1     10    3     2     8     1     8     8     10    1     1     6     
Vardas983      Pavarde983     6     7     2     7     3     9     7     4     2     7     7     1     9     7     3     9     
Vardas984      Pavarde984     3     4     6     7     3     5     6     3     1     2     2     8     4     1     1     3     
Vardas985      Pavarde985     10    7     3     4     5     8     9     3     5     1     8     3     2     4     6     1     
Vardas986      Pavarde986     6     4     2     8     8     2     10    6     9     3     8     2     8     3     2     6     
Vardas987      Pavarde987     5     6     8     8     3     4     2     6     5     9     2     9     1     9     10    6     
Vardas988      Pavarde988     6     6     7     1     10    5     4     2     1     8     6     3     9     3     2     6     
Vardas989      Pavarde989     10    2     10    7     9     10    2     3     6     3     1     3     1     2     8     9     
Vardas990      Pavarde990     7     3     1     2     7     3     10    9     6     8     8     1     4     7     3     10    
Vardas991      Pavarde991     4     7     4     5     2     7     4     3     1     8     3     5     3     9     2     8     
Vardas992      Pavarde992     4     6     4     3     10    9     10    9     10    2     5     3     7     5     2     8     
Vardas993      Pavarde993     8     5     5     1     1     5     5     10    9     5     4     6     3     7     5     7     
Vardas994      Pavarde994     7     2     8     9     5     6     8     1     8     6     8     9     7     7     5     4     
Vardas995      Pavarde995     3     2     2     3     10    10    9     2     1     3     6     2     6     7     7     6     
Vardas996      Pavarde996     10    5     5     6     5     8     5     7     7     9     7     9     5     6     4     6     
Vardas997      Pavarde997     3     6     1     7     3     9     9     9     10    4     7     1     6     2     1     1     
Vardas998      Pavarde998     1     1     5     9     2     1     3     7     8     9     3     4     6     3     5     1     
Vardas999      Pavarde999     5     2     7     2     7     3     5     5     10    8     2     8     8     8     1     9     
Vardas1000     Pavarde1000    2     2     7     4     8     6     7     5     6     1     10    6     5     5     6     9     
